Checked,File ID,RT [min],First Scan,Mass Analyzer,Activation Type,MS Order,# PSMs,Best PSM Ambiguity,Isolation Interference [%],Ion Inject Time [ms],Precursor m/z [Da],Precursor MH+ [Da],Precursor Charge,Spectrum File
FALSE,F113,37.086,5875,Fourier Transform,NCE 27±3 %,MS2,0,None,23.76773,150,822.42468,2465.25949,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,37.0891,5876,Fourier Transform,NCE 27±6 %,MS2,0,None,23.76773,150,822.42468,2465.25949,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,37.7521,5979,Fourier Transform,NCE 24±3 %,MS2,0,None,58.74895,150,597.30316,1789.89493,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,37.7566,5980,Fourier Transform,NCE 27±3 %,MS2,0,None,58.74895,150,597.30316,1789.89493,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,37.7597,5981,Fourier Transform,NCE 27±6 %,MS2,0,None,58.74895,150,597.30316,1789.89493,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,38.2725,6062,Fourier Transform,NCE 24±3 %,MS2,0,None,23.09169,150,597.30322,1789.89511,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,38.277,6063,Fourier Transform,NCE 27±3 %,MS2,0,None,23.09169,150,597.30322,1789.89511,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,38.28,6064,Fourier Transform,NCE 27±6 %,MS2,0,None,23.09169,150,597.30322,1789.89511,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,39.2445,6218,Fourier Transform,NCE 24±3 %,MS2,0,None,12.58589,150,597.30334,1789.89548,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,39.249,6219,Fourier Transform,NCE 27±3 %,MS2,0,None,12.58589,150,597.30334,1789.89548,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,39.252,6220,Fourier Transform,NCE 27±6 %,MS2,0,None,12.58589,150,597.30334,1789.89548,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,39.7912,6307,Fourier Transform,NCE 24±3 %,MS2,0,None,68.14551,150,508.65323,2539.23704,5,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,39.7956,6308,Fourier Transform,NCE 27±3 %,MS2,0,None,68.14551,150,508.65323,2539.23704,5,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,39.7987,6309,Fourier Transform,NCE 27±6 %,MS2,0,None,68.14551,150,508.65323,2539.23704,5,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,39.9737,6338,Fourier Transform,NCE 24±3 %,MS2,0,None,9.346896,150,635.565,2539.23818,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,39.9781,6339,Fourier Transform,NCE 27±3 %,MS2,0,None,9.346896,150,635.565,2539.23818,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,39.9812,6340,Fourier Transform,NCE 27±6 %,MS2,0,None,9.346896,150,635.565,2539.23818,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,40.219,6379,Fourier Transform,NCE 24±3 %,MS2,0,None,55.34139,150,597.30322,1789.89511,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,40.2234,6380,Fourier Transform,NCE 27±3 %,MS2,0,None,55.34139,150,597.30322,1789.89511,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,40.2265,6381,Fourier Transform,NCE 27±6 %,MS2,0,None,55.34139,150,597.30322,1789.89511,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,40.9914,6504,Fourier Transform,NCE 24±3 %,MS2,0,None,65.66335,150,614.57843,2455.29189,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,40.9958,6505,Fourier Transform,NCE 27±3 %,MS2,0,None,65.66335,150,614.57843,2455.29189,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,40.9989,6506,Fourier Transform,NCE 27±6 %,MS2,0,None,65.66335,150,614.57843,2455.29189,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,41.1667,6534,Fourier Transform,NCE 24±3 %,MS2,0,None,23.34486,150,597.30304,1789.89457,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,41.1711,6535,Fourier Transform,NCE 27±3 %,MS2,0,None,23.34486,150,597.30304,1789.89457,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,41.1742,6536,Fourier Transform,NCE 27±6 %,MS2,0,None,23.34486,150,597.30304,1789.89457,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,41.732,6626,Fourier Transform,NCE 24±3 %,MS2,0,None,56.32542,150,597.30316,1789.89493,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,41.7364,6627,Fourier Transform,NCE 27±3 %,MS2,0,None,56.32542,150,597.30316,1789.89493,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,41.7395,6628,Fourier Transform,NCE 27±6 %,MS2,0,None,56.32542,150,597.30316,1789.89493,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,42.297,6718,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,597.30316,1789.89493,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,42.3014,6719,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,597.30316,1789.89493,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,42.3045,6720,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,597.30316,1789.89493,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,42.8761,6812,Fourier Transform,NCE 24±3 %,MS2,0,None,18.89781,150,597.30383,1789.89695,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,42.8805,6813,Fourier Transform,NCE 27±3 %,MS2,0,None,18.89781,150,597.30383,1789.89695,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,42.8836,6814,Fourier Transform,NCE 27±6 %,MS2,0,None,18.89781,150,597.30383,1789.89695,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,43.2288,6870,Fourier Transform,NCE 24±3 %,MS2,0,None,43.89184,150,455.24124,1817.94314,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,43.2332,6871,Fourier Transform,NCE 27±3 %,MS2,0,None,43.89184,150,455.24124,1817.94314,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,43.2363,6872,Fourier Transform,NCE 27±6 %,MS2,0,None,43.89184,150,455.24124,1817.94314,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,43.4306,6904,Fourier Transform,NCE 24±3 %,MS2,0,None,6.556785,150,597.30316,1789.89493,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,43.4351,6905,Fourier Transform,NCE 27±3 %,MS2,0,None,6.556785,150,597.30316,1789.89493,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,43.4382,6906,Fourier Transform,NCE 27±6 %,MS2,0,None,6.556785,150,597.30316,1789.89493,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,43.7515,6957,Fourier Transform,NCE 24±3 %,MS2,0,None,29.19139,150,455.24149,1817.94411,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,43.7559,6958,Fourier Transform,NCE 27±3 %,MS2,0,None,29.19139,150,455.24149,1817.94411,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,43.759,6959,Fourier Transform,NCE 27±6 %,MS2,0,None,29.19139,150,455.24149,1817.94411,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,44.0782,7011,Fourier Transform,NCE 24±3 %,MS2,0,None,29.50031,150,597.30304,1789.89457,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,44.0826,7012,Fourier Transform,NCE 27±3 %,MS2,0,None,29.50031,150,597.30304,1789.89457,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,44.0857,7013,Fourier Transform,NCE 27±6 %,MS2,0,None,29.50031,150,597.30304,1789.89457,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,44.8539,7133,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,1142.54248,3425.61289,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,44.8583,7134,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,1142.54248,3425.61289,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,44.8615,7135,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,1142.54248,3425.61289,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,49.7645,7915,Fourier Transform,NCE 24±3 %,MS2,0,None,21.06459,150,455.4938,1818.95339,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,49.7689,7916,Fourier Transform,NCE 27±3 %,MS2,0,None,21.06459,150,455.4938,1818.95339,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,49.772,7917,Fourier Transform,NCE 27±6 %,MS2,0,None,21.06459,150,455.4938,1818.95339,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,49.8899,7937,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,468.99905,1872.97439,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,49.8943,7938,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,468.99905,1872.97439,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,49.8974,7939,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,468.99905,1872.97439,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,49.9209,7944,Fourier Transform,NCE 24±3 %,MS2,0,None,55.96243,150,624.99664,1872.97538,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,49.9253,7945,Fourier Transform,NCE 27±3 %,MS2,0,None,55.96243,150,624.99664,1872.97538,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,49.9284,7946,Fourier Transform,NCE 27±6 %,MS2,0,None,55.96243,150,624.99664,1872.97538,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,50.059,7968,Fourier Transform,NCE 24±3 %,MS2,0,None,39.11532,150,541.76025,2164.01919,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,50.0634,7969,Fourier Transform,NCE 27±3 %,MS2,0,None,39.11532,150,541.76025,2164.01919,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,50.0665,7970,Fourier Transform,NCE 27±6 %,MS2,0,None,39.11532,150,541.76025,2164.01919,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,50.3989,8024,Fourier Transform,NCE 24±3 %,MS2,0,None,23.88325,150,468.99924,1872.97512,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,50.4033,8025,Fourier Transform,NCE 27±3 %,MS2,0,None,23.88325,150,468.99924,1872.97512,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,50.4064,8026,Fourier Transform,NCE 27±6 %,MS2,0,None,23.88325,150,468.99924,1872.97512,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,50.4361,8032,Fourier Transform,NCE 24±3 %,MS2,0,None,53.64454,150,624.99744,1872.97776,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,50.4405,8033,Fourier Transform,NCE 27±3 %,MS2,0,None,53.64454,150,624.99744,1872.97776,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,50.4437,8034,Fourier Transform,NCE 27±6 %,MS2,0,None,53.64454,150,624.99744,1872.97776,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,50.8009,8092,Fourier Transform,NCE 24±3 %,MS2,0,None,29.93419,150,625.33185,1873.98099,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,50.8053,8093,Fourier Transform,NCE 27±3 %,MS2,0,None,29.93419,150,625.33185,1873.98099,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,50.8084,8094,Fourier Transform,NCE 27±6 %,MS2,0,None,29.93419,150,625.33185,1873.98099,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,50.9988,8125,Fourier Transform,NCE 24±3 %,MS2,0,None,15.65781,150,468.99915,1872.97475,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,51.0033,8126,Fourier Transform,NCE 27±3 %,MS2,0,None,15.65781,150,468.99915,1872.97475,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,51.0064,8127,Fourier Transform,NCE 27±6 %,MS2,0,None,15.65781,150,468.99915,1872.97475,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,51.2184,8162,Fourier Transform,NCE 24±3 %,MS2,0,None,11.36473,150,675.31964,2023.94437,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,51.2228,8163,Fourier Transform,NCE 27±3 %,MS2,0,None,11.36473,150,675.31964,2023.94437,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,51.2259,8164,Fourier Transform,NCE 27±6 %,MS2,0,None,11.36473,150,675.31964,2023.94437,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,52.9594,8437,Fourier Transform,NCE 24±3 %,MS2,0,None,42.48818,150,599.96893,1797.89225,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,52.9638,8438,Fourier Transform,NCE 27±3 %,MS2,0,None,42.48818,150,599.96893,1797.89225,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,52.9669,8439,Fourier Transform,NCE 27±6 %,MS2,0,None,42.48818,150,599.96893,1797.89225,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,52.9778,8442,Fourier Transform,NCE 24±3 %,MS2,0,None,33.08723,150,408.97403,1632.87429,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,52.9823,8443,Fourier Transform,NCE 27±3 %,MS2,0,None,33.08723,150,408.97403,1632.87429,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,52.9853,8444,Fourier Transform,NCE 27±6 %,MS2,0,None,33.08723,150,408.97403,1632.87429,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,53.0088,8449,Fourier Transform,NCE 24±3 %,MS2,0,None,44.7733,150,544.96295,1632.8743,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,53.0132,8450,Fourier Transform,NCE 27±3 %,MS2,0,None,44.7733,150,544.96295,1632.8743,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,53.0163,8451,Fourier Transform,NCE 27±6 %,MS2,0,None,44.7733,150,544.96295,1632.8743,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,53.4552,8522,Fourier Transform,NCE 24±3 %,MS2,0,None,37.29087,150,642.07751,2565.28823,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,53.4596,8523,Fourier Transform,NCE 27±3 %,MS2,0,None,37.29087,150,642.07751,2565.28823,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,53.4627,8524,Fourier Transform,NCE 27±6 %,MS2,0,None,37.29087,150,642.07751,2565.28823,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,53.5365,8537,Fourier Transform,NCE 24±3 %,MS2,0,None,11.41774,150,642.32727,2566.28725,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,53.5409,8538,Fourier Transform,NCE 27±3 %,MS2,0,None,11.41774,150,642.32727,2566.28725,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,53.5441,8539,Fourier Transform,NCE 27±6 %,MS2,0,None,11.41774,150,642.32727,2566.28725,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,53.8703,8592,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,612.04803,2445.17031,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,53.8747,8593,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,612.04803,2445.17031,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,53.8778,8594,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,612.04803,2445.17031,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,54.0589,8624,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,673.32959,2690.29653,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,54.0633,8625,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,673.32959,2690.29653,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,54.0664,8626,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,673.32959,2690.29653,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,54.1025,8633,Fourier Transform,NCE 24±3 %,MS2,0,None,52.54428,150,673.8324,2692.30776,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,54.1069,8634,Fourier Transform,NCE 27±3 %,MS2,0,None,52.54428,150,673.8324,2692.30776,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,54.1101,8635,Fourier Transform,NCE 27±6 %,MS2,0,None,52.54428,150,673.8324,2692.30776,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,54.1462,8642,Fourier Transform,NCE 24±3 %,MS2,0,None,20.02903,150,673.32928,2690.29531,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,54.1507,8643,Fourier Transform,NCE 27±3 %,MS2,0,None,20.02903,150,673.32928,2690.29531,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,54.1538,8644,Fourier Transform,NCE 27±6 %,MS2,0,None,20.02903,150,673.32928,2690.29531,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,54.1567,8645,Fourier Transform,NCE 24±3 %,MS2,0,None,53.8792,150,632.98083,1896.92795,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,54.1596,8646,Fourier Transform,NCE 27±3 %,MS2,0,None,53.8792,150,632.98083,1896.92795,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,54.1625,8647,Fourier Transform,NCE 27±6 %,MS2,0,None,53.8792,150,632.98083,1896.92795,3,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,54.2114,8656,Fourier Transform,NCE 24±3 %,MS2,0,None,40.86492,150,474.98746,1896.928,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,54.2158,8657,Fourier Transform,NCE 27±3 %,MS2,0,None,40.86492,150,474.98746,1896.928,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
FALSE,F113,54.2189,8658,Fourier Transform,NCE 27±6 %,MS2,0,None,40.86492,150,474.98746,1896.928,4,Lumos_RSLC3_stepped-HCD_comparison_1.raw
