Checked,File ID,RT [min],First Scan,Mass Analyzer,Activation Type,MS Order,# PSMs,Best PSM Ambiguity,Isolation Interference [%],Ion Inject Time [ms],Precursor m/z [Da],Precursor MH+ [Da],Precursor Charge,Spectrum File
FALSE,F114,78.1327,13549,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,817.3819,3266.50576,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.1356,13550,Fourier Transform,NCE 27±3 %,MS2,0,None,27.36731,150,712.966,3560.80091,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.1385,13551,Fourier Transform,NCE 27±6 %,MS2,0,None,27.36731,150,712.966,3560.80091,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.1415,13552,Fourier Transform,NCE 24±3 %,MS2,0,None,27.36731,150,712.966,3560.80091,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.1458,13554,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,1049.86133,3147.56943,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.1502,13555,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,1049.86133,3147.56943,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.1534,13556,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,1049.86133,3147.56943,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.1564,13557,Fourier Transform,NCE 27±3 %,MS2,0,None,60.75278,150,720.12262,2877.46865,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.1593,13558,Fourier Transform,NCE 27±6 %,MS2,0,None,60.75278,150,720.12262,2877.46865,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.1622,13559,Fourier Transform,NCE 24±3 %,MS2,0,None,60.75278,150,720.12262,2877.46865,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.1651,13560,Fourier Transform,NCE 27±3 %,MS2,0,None,16.31611,150,904.10834,2710.31046,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.1681,13561,Fourier Transform,NCE 27±6 %,MS2,0,None,16.31611,150,904.10834,2710.31046,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.171,13562,Fourier Transform,NCE 24±3 %,MS2,0,None,16.31611,150,904.10834,2710.31046,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.1739,13563,Fourier Transform,NCE 27±3 %,MS2,0,None,51.97504,150,914.12689,2740.36612,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.1768,13564,Fourier Transform,NCE 27±6 %,MS2,0,None,51.97504,150,914.12689,2740.36612,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.1797,13565,Fourier Transform,NCE 24±3 %,MS2,0,None,51.97504,150,914.12689,2740.36612,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.1841,13567,Fourier Transform,NCE 27±3 %,MS2,0,None,74.47704,150,846.755,2538.25046,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.1885,13568,Fourier Transform,NCE 27±6 %,MS2,0,None,74.47704,150,846.755,2538.25046,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.1917,13569,Fourier Transform,NCE 24±3 %,MS2,0,None,74.47704,150,846.755,2538.25046,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.196,13571,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,913.79224,2739.36216,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2004,13572,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,913.79224,2739.36216,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2036,13573,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,913.79224,2739.36216,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2145,13576,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,846.422,2537.25144,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2189,13577,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,846.422,2537.25144,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.222,13578,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,846.422,2537.25144,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2328,13581,Fourier Transform,NCE 27±3 %,MS2,0,None,51.12937,64.702,742.88019,2968.49892,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2373,13582,Fourier Transform,NCE 27±6 %,MS2,0,None,51.12937,64.702,742.88019,2968.49892,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.239,13583,Fourier Transform,NCE 24±3 %,MS2,0,None,51.12937,64.702,742.88019,2968.49892,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2405,13584,Fourier Transform,NCE 27±3 %,MS2,0,None,12.1702,150,682.33228,2726.30727,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2434,13585,Fourier Transform,NCE 27±6 %,MS2,0,None,12.1702,150,682.33228,2726.30727,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2463,13586,Fourier Transform,NCE 24±3 %,MS2,0,None,12.1702,150,682.33228,2726.30727,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2635,13590,Fourier Transform,NCE 27±3 %,MS2,0,None,9.018643,150,590.79572,2360.16103,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2679,13591,Fourier Transform,NCE 27±6 %,MS2,0,None,9.018643,150,590.79572,2360.16103,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2711,13592,Fourier Transform,NCE 24±3 %,MS2,0,None,9.018643,150,590.79572,2360.16103,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.274,13593,Fourier Transform,NCE 27±3 %,MS2,0,None,12.06296,150,682.08252,2725.30825,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2769,13594,Fourier Transform,NCE 27±6 %,MS2,0,None,12.06296,150,682.08252,2725.30825,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2798,13595,Fourier Transform,NCE 24±3 %,MS2,0,None,12.06296,150,682.08252,2725.30825,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2842,13597,Fourier Transform,NCE 27±3 %,MS2,0,None,2.430915,150,802.40619,3206.60293,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2886,13598,Fourier Transform,NCE 27±6 %,MS2,0,None,2.430915,150,802.40619,3206.60293,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2917,13599,Fourier Transform,NCE 24±3 %,MS2,0,None,2.430915,150,802.40619,3206.60293,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2946,13600,Fourier Transform,NCE 27±3 %,MS2,0,None,37.01966,150,542.8692,2710.3169,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.2975,13601,Fourier Transform,NCE 27±6 %,MS2,0,None,37.01966,150,542.8692,2710.3169,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3005,13602,Fourier Transform,NCE 24±3 %,MS2,0,None,37.01966,150,542.8692,2710.3169,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3177,13606,Fourier Transform,NCE 27±3 %,MS2,0,None,56.54095,98.447,742.88092,2968.50185,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3221,13607,Fourier Transform,NCE 27±6 %,MS2,0,None,56.54095,98.447,742.88092,2968.50185,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3244,13608,Fourier Transform,NCE 24±3 %,MS2,0,None,56.54095,98.447,742.88092,2968.50185,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3279,13610,Fourier Transform,NCE 27±3 %,MS2,0,None,63.62311,150,705.57922,2819.29506,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3323,13611,Fourier Transform,NCE 27±6 %,MS2,0,None,63.62311,150,705.57922,2819.29506,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3354,13612,Fourier Transform,NCE 24±3 %,MS2,0,None,63.62311,150,705.57922,2819.29506,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3398,13614,Fourier Transform,NCE 27±3 %,MS2,0,None,34.39993,150,705.82886,2820.2936,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3442,13615,Fourier Transform,NCE 27±6 %,MS2,0,None,34.39993,150,705.82886,2820.2936,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3473,13616,Fourier Transform,NCE 24±3 %,MS2,0,None,34.39993,150,705.82886,2820.2936,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3582,13619,Fourier Transform,NCE 27±3 %,MS2,0,None,64.65424,150,850.42328,2549.25528,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3626,13620,Fourier Transform,NCE 27±6 %,MS2,0,None,64.65424,150,850.42328,2549.25528,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3657,13621,Fourier Transform,NCE 24±3 %,MS2,0,None,64.65424,150,850.42328,2549.25528,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3701,13623,Fourier Transform,NCE 27±3 %,MS2,0,None,27.15065,150,678.33374,2710.31313,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3745,13624,Fourier Transform,NCE 27±6 %,MS2,0,None,27.15065,150,678.33374,2710.31313,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3777,13625,Fourier Transform,NCE 24±3 %,MS2,0,None,27.15065,150,678.33374,2710.31313,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3821,13627,Fourier Transform,NCE 27±3 %,MS2,0,None,0.3856198,18.996,630.31982,3147.57001,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3865,13628,Fourier Transform,NCE 27±6 %,MS2,0,None,0.3856198,18.996,630.31982,3147.57001,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3877,13629,Fourier Transform,NCE 24±3 %,MS2,0,None,0.3856198,18.996,630.31982,3147.57001,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3889,13630,Fourier Transform,NCE 27±3 %,MS2,0,None,82.25105,150,1050.22705,3148.6666,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3919,13631,Fourier Transform,NCE 27±6 %,MS2,0,None,82.25105,150,1050.22705,3148.6666,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3948,13632,Fourier Transform,NCE 24±3 %,MS2,0,None,82.25105,150,1050.22705,3148.6666,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.3991,13634,Fourier Transform,NCE 27±3 %,MS2,0,None,57.04522,150,723.85583,2892.40151,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.4035,13635,Fourier Transform,NCE 27±6 %,MS2,0,None,57.04522,150,723.85583,2892.40151,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.4067,13636,Fourier Transform,NCE 24±3 %,MS2,0,None,57.04522,150,723.85583,2892.40151,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.4395,13641,Fourier Transform,NCE 27±3 %,MS2,0,None,54.25522,67.683,594.49255,2968.43366,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.444,13642,Fourier Transform,NCE 27±6 %,MS2,0,None,54.25522,67.683,594.49255,2968.43366,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.451,13643,Fourier Transform,NCE 24±3 %,MS2,0,None,54.25522,67.683,594.49255,2968.43366,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.4526,13644,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,856.42639,2567.26462,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.4555,13645,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,856.42639,2567.26462,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.4585,13646,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,856.42639,2567.26462,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.4696,13649,Fourier Transform,NCE 27±3 %,MS2,0,None,0,150,940.76971,2820.29459,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.474,13650,Fourier Transform,NCE 27±6 %,MS2,0,None,0,150,940.76971,2820.29459,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.4774,13651,Fourier Transform,NCE 24±3 %,MS2,0,None,0,150,940.76971,2820.29459,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.4817,13653,Fourier Transform,NCE 27±3 %,MS2,0,None,6.94627,49.475,787.64813,3147.5707,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.4862,13654,Fourier Transform,NCE 27±6 %,MS2,0,None,6.94627,49.475,787.64813,3147.5707,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.4877,13655,Fourier Transform,NCE 24±3 %,MS2,0,None,6.94627,49.475,787.64813,3147.5707,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.4971,13658,Fourier Transform,NCE 27±3 %,MS2,0,None,27.64154,94.145,642.32007,2566.25844,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.5015,13659,Fourier Transform,NCE 27±6 %,MS2,0,None,27.64154,94.145,642.32007,2566.25844,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.5039,13660,Fourier Transform,NCE 24±3 %,MS2,0,None,27.64154,94.145,642.32007,2566.25844,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.5074,13662,Fourier Transform,NCE 27±3 %,MS2,0,None,76.51631,150,681.81702,2724.24624,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.5118,13663,Fourier Transform,NCE 27±6 %,MS2,0,None,76.51631,150,681.81702,2724.24624,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.515,13664,Fourier Transform,NCE 24±3 %,MS2,0,None,76.51631,150,681.81702,2724.24624,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.5179,13665,Fourier Transform,NCE 27±3 %,MS2,0,None,13.69833,150,940.435,2819.29044,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.5208,13666,Fourier Transform,NCE 27±6 %,MS2,0,None,13.69833,150,940.435,2819.29044,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.5238,13667,Fourier Transform,NCE 24±3 %,MS2,0,None,13.69833,150,940.435,2819.29044,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.5347,13670,Fourier Transform,NCE 27±3 %,MS2,0,None,42.50174,150,851.09174,2551.26065,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.5391,13671,Fourier Transform,NCE 27±6 %,MS2,0,None,42.50174,150,851.09174,2551.26065,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.5424,13672,Fourier Transform,NCE 24±3 %,MS2,0,None,42.50174,150,851.09174,2551.26065,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.5854,13680,Fourier Transform,NCE 27±3 %,MS2,0,None,66.25564,150,856.09149,2566.25992,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.5898,13681,Fourier Transform,NCE 27±6 %,MS2,0,None,66.25564,150,856.09149,2566.25992,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.5929,13682,Fourier Transform,NCE 24±3 %,MS2,0,None,66.25564,150,856.09149,2566.25992,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.6229,13688,Fourier Transform,NCE 27±3 %,MS2,0,None,0,70.895,638.06952,2549.25625,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.6273,13689,Fourier Transform,NCE 27±6 %,MS2,0,None,0,70.895,638.06952,2549.25625,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.6291,13690,Fourier Transform,NCE 24±3 %,MS2,0,None,0,70.895,638.06952,2549.25625,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.6577,13696,Fourier Transform,NCE 27±3 %,MS2,0,None,12.88496,86.894,642.32806,2566.29043,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.6621,13697,Fourier Transform,NCE 27±6 %,MS2,0,None,12.88496,86.894,642.32806,2566.29043,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.6642,13698,Fourier Transform,NCE 24±3 %,MS2,0,None,12.88496,86.894,642.32806,2566.29043,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.6931,13704,Fourier Transform,NCE 27±3 %,MS2,0,None,55.69864,150,1050.5293,3149.57334,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.6975,13705,Fourier Transform,NCE 27±6 %,MS2,0,None,55.69864,150,1050.5293,3149.57334,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.7007,13706,Fourier Transform,NCE 24±3 %,MS2,0,None,55.69864,150,1050.5293,3149.57334,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.705,13708,Fourier Transform,NCE 27±3 %,MS2,0,None,55.15555,85.021,594.89624,2970.45209,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.7094,13709,Fourier Transform,NCE 27±6 %,MS2,0,None,55.15555,85.021,594.89624,2970.45209,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.7115,13710,Fourier Transform,NCE 24±3 %,MS2,0,None,55.15555,85.021,594.89624,2970.45209,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.7852,13723,Fourier Transform,NCE 27±3 %,MS2,0,None,38.51786,150,1050.19531,3148.57138,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.7896,13724,Fourier Transform,NCE 27±6 %,MS2,0,None,38.51786,150,1050.19531,3148.57138,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.7927,13725,Fourier Transform,NCE 24±3 %,MS2,0,None,38.51786,150,1050.19531,3148.57138,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.8362,13733,Fourier Transform,NCE 27±3 %,MS2,0,None,20.30458,150,590.7959,2360.16176,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.8407,13734,Fourier Transform,NCE 27±6 %,MS2,0,None,20.30458,150,590.7959,2360.16176,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.8441,13735,Fourier Transform,NCE 24±3 %,MS2,0,None,20.30458,150,590.7959,2360.16176,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.8485,13737,Fourier Transform,NCE 27±3 %,MS2,0,None,22.37508,149.666,594.69525,2969.44715,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.8528,13738,Fourier Transform,NCE 27±6 %,MS2,0,None,22.37508,149.666,594.69525,2969.44715,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.856,13739,Fourier Transform,NCE 24±3 %,MS2,0,None,22.37508,149.666,594.69525,2969.44715,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.8983,13747,Fourier Transform,NCE 27±3 %,MS2,0,None,1.250077,30.09,630.31989,3147.57032,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.9027,13748,Fourier Transform,NCE 27±6 %,MS2,0,None,1.250077,30.09,630.31989,3147.57032,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.9041,13749,Fourier Transform,NCE 24±3 %,MS2,0,None,1.250077,30.09,630.31989,3147.57032,5,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.9698,13761,Fourier Transform,NCE 27±3 %,MS2,0,None,54.30767,150,1049.86218,3147.57199,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.9743,13762,Fourier Transform,NCE 27±6 %,MS2,0,None,54.30767,150,1049.86218,3147.57199,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.9774,13763,Fourier Transform,NCE 24±3 %,MS2,0,None,54.30767,150,1049.86218,3147.57199,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.9883,13766,Fourier Transform,NCE 27±3 %,MS2,0,None,8.834471,150,573.79645,2292.16396,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.9927,13767,Fourier Transform,NCE 27±6 %,MS2,0,None,8.834471,150,573.79645,2292.16396,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,78.9958,13768,Fourier Transform,NCE 24±3 %,MS2,0,None,8.834471,150,573.79645,2292.16396,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.0002,13770,Fourier Transform,NCE 27±3 %,MS2,0,None,,135.907,785.36761,3138.44863,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.0046,13771,Fourier Transform,NCE 27±6 %,MS2,0,None,,135.907,785.36761,3138.44863,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.0075,13772,Fourier Transform,NCE 24±3 %,MS2,0,None,,135.907,785.36761,3138.44863,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.0181,13775,Fourier Transform,NCE 27±3 %,MS2,0,None,8.336979,146.025,787.64825,3147.57119,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.0225,13776,Fourier Transform,NCE 27±6 %,MS2,0,None,8.336979,146.025,787.64825,3147.57119,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.0256,13777,Fourier Transform,NCE 24±3 %,MS2,0,None,8.336979,146.025,787.64825,3147.57119,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.0284,13778,Fourier Transform,NCE 27±3 %,MS2,0,None,45.04796,150,687.33429,2746.31533,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.0314,13779,Fourier Transform,NCE 27±6 %,MS2,0,None,45.04796,150,687.33429,2746.31533,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.0343,13780,Fourier Transform,NCE 24±3 %,MS2,0,None,45.04796,150,687.33429,2746.31533,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.0452,13783,Fourier Transform,NCE 27±3 %,MS2,0,None,20.12754,150,764.72632,2292.1644,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.0497,13784,Fourier Transform,NCE 27±6 %,MS2,0,None,20.12754,150,764.72632,2292.1644,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.0528,13785,Fourier Transform,NCE 24±3 %,MS2,0,None,20.12754,150,764.72632,2292.1644,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.0572,13787,Fourier Transform,NCE 27±3 %,MS2,0,None,34.73804,150,701.00964,2101.01438,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.0616,13788,Fourier Transform,NCE 27±6 %,MS2,0,None,34.73804,150,701.00964,2101.01438,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.0647,13789,Fourier Transform,NCE 24±3 %,MS2,0,None,34.73804,150,701.00964,2101.01438,3,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.082,13793,Fourier Transform,NCE 27±3 %,MS2,0,None,,150,684.33844,2734.33193,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.0864,13794,Fourier Transform,NCE 27±6 %,MS2,0,None,,150,684.33844,2734.33193,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.0895,13795,Fourier Transform,NCE 24±3 %,MS2,0,None,,150,684.33844,2734.33193,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.1386,13804,Fourier Transform,NCE 27±3 %,MS2,0,None,23.37913,150,858.68103,3431.70229,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.143,13805,Fourier Transform,NCE 27±6 %,MS2,0,None,23.37913,150,858.68103,3431.70229,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.1461,13806,Fourier Transform,NCE 24±3 %,MS2,0,None,23.37913,150,858.68103,3431.70229,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.157,13809,Fourier Transform,NCE 27±3 %,MS2,0,None,42.20191,150,716.83099,2864.30214,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.1615,13810,Fourier Transform,NCE 27±6 %,MS2,0,None,42.20191,150,716.83099,2864.30214,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.1646,13811,Fourier Transform,NCE 24±3 %,MS2,0,None,42.20191,150,716.83099,2864.30214,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.1946,13817,Fourier Transform,NCE 27±3 %,MS2,0,None,35.18882,150,585.7926,2340.14858,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.1991,13818,Fourier Transform,NCE 27±6 %,MS2,0,None,35.18882,150,585.7926,2340.14858,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.2022,13819,Fourier Transform,NCE 24±3 %,MS2,0,None,35.18882,150,585.7926,2340.14858,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.2576,13829,Fourier Transform,NCE 27±3 %,MS2,0,None,,150,635.77771,2540.08901,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.2621,13830,Fourier Transform,NCE 27±6 %,MS2,0,None,,150,635.77771,2540.08901,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
FALSE,F114,79.2652,13831,Fourier Transform,NCE 24±3 %,MS2,0,None,,150,635.77771,2540.08901,4,Lumos_RSLC3_stepped-HCD_comparison_2.raw
